status,time,card_type,city,amount,id
failed,2025-09-14 08:08:00,Amex,Isfahan,976246.0,42
failed,2025-09-20 09:45:00,Amex,Mashhad,333333.0,29
fail,2025-09-15 04:40:00,Discover,Tabriz,-5000.0,60
success,2025-09-14 07:08:00,Discover,Shiraz,100.5,67
success,2025-09-25 02:24:00,Discover,Tabriz,250000.0,85
fail,2025-09-21 03:27:00,MasterCard,Tabriz,343679.0,57
success,2025-09-24 19:40:00,VISA,Tehran,5000.0,72
success,2025-09-25 14:00:00,MastCard,Tehran,343679.0,14
success,2025-09-26 11:11:00,Master-Card,Tabriz,50200.0,39
failed,2025-09-05 19:51:00,MasterCard,Karaj,100000.0,16
fail,2025-09-06 14:02:00,MasterCard,Tabriz,0.0,18
success,2025-09-17 03:27:00,Visa,Tabriz,914282.0,96
success,2025-09-11 15:45:00,MastCard,TEHRAN,1472823.0,75
success,2025-09-16 18:12:00,MasterCard,Shiraz,1.0,20
fail,2025-09-12 10:48:00,MastCard,TEHRAN,1463119.0,46
success,2025-09-15 04:15:00,MasterCard,TEHRAN,1387769.0,45
failed,2025-09-23 04:15:00,Visa,Tehran,1387769.0,4
fail,2025-09-04 14:11:00,Visa,tehr@n,583952.0,84
success,2025-09-27 07:32:00,Vsa,Tehran,333333.0,96
failed,2025-09-18 13:10:00,Discover,TEHRAN,250000.0,20
fail,2025-09-21 09:45:00,Discover,Qom,-5000.0,11
failed,2025-09-28 07:07:00,nan,Mashhad,443463.0,65
fail,2025-09-03 02:54:00,Amex,Karaj,471227.0,18
fail,2025-09-22 08:08:00,Visa,THR,1000.0,39
fail,2025-09-08 19:29:00,Visa,Shiraz,1463119.0,44
fail,2025-09-23 09:09:00,Discover,Isfahan,412308.0,98
fail,2025-09-03 12:12:00,Amex,Tehran,585954.0,18
success,2025-09-08 23:59:00,MastCard,Ahvaz,99999.0,47
fail,2025-09-18 02:37:00,Discover,Tehran,-999999.0,31
Success,2025-09-10 18:12:00,Master-Card,Karaj,63489.0,100
success,2025-09-25 02:37:00,Visa,Mashhad,1.0,39
success,2025-09-20 21:21:00,Visa,Isfahan,0.0,38
success,2025-09-17 16:16:00,VISA,Shiraz,0.0,79
success,2025-09-08 13:13:00,Visa,Ahvaz,1578078.0,47
success,2025-09-23 01:01:00,Master-Card,tehr@n,177050.0,70
fail,2025-09-11 21:21:00,MastCard,Tabriz,205000.0,8
failed,2025-09-29 23:59:00,Visa,tehr@n,1387769.0,87
success,2025-09-05 14:02:00,MasterCard,Tehran ,100000.0,65
fail,2025-09-26 09:09:00,MasterCard,karaj,1768588.0,13
success,2025-09-13 09:00:00,nan,THR,976246.0,55
success,2025-09-21 08:08:00,MasterCard,Karaj,1387769.0,89
fail,2025-09-23 21:23:00,MasterCard,Tehran,914282.0,85
failed,2025-09-05 09:45:00,Visa,Qom,-5000.0,43
success,2025-09-24 16:16:00,Amex,Karaj,-5000.0,4
success,2025-09-27 01:51:00,Visa,tehr@n,914465.0,71
success,2025-09-13 14:00:00,Visa,Qom,333333.0,60
FAIL,2025-09-06 11:11:00,visa,Ahvaz,471227.0,12
fail,2025-09-29 08:08:00,Discover,Karaj,100.5,59
success,2025-09-05 21:21:00,Visa,Tabriz,-5000.0,77
fail,2025-09-09 05:23:00,MastCard,Tehran,333333.0,54
success,2025-09-27 12:12:00,Vsa,Ahvaz,-1.0,44
fail,2025-09-16 03:27:00,Visa,Tabriz,343679.0,16
fail,2025-09-02 02:24:00,Visa,Tabriz,0.0,6
failed,2025-09-01 17:07:00,Visa,Shiraz,0.0,14
success,2025-09-08 17:17:00,Visa,Ahvaz,9999999999.0,58
fail,2025-09-28 12:12:00,Amex,Qom,123456.0,31
success,2025-09-19 03:27:00,Amex,THR,177050.0,41
success,2025-09-30 07:08:00,Amex,Tabriz,177050.0,35
fail,2025-09-11 01:01:00,MasterCard,Tabriz,0.0,10
fail,2025-09-28 06:30:00,Vsa,Shiraz,452545.0,81
Success,2025-09-12 09:00:00,Amex,karaj,1305967.0,30
success,2025-09-12 02:20:00,nan,Qom,-999999.0,44
fail,2025-09-07 02:54:00,MasterCard,Tehran,0.0,55
failed,2025-09-26 13:13:00,Vsa,Karaj,1463119.0,71
success,2025-09-13 12:34:00,MasterCard,karaj,250000.0,18
fail,2025-09-27 16:40:00,MasterCard,Tabriz,200000.0,83
fail,2025-09-08 12:12:00,Master-Card,Tehran,250000.0,79
fail,2025-09-29 02:24:00,Visa,Mashhad,0.0,87
failed,2025-09-29 14:55:00,Amex,Tehran,-5000.0,39
fail,2025-09-22 02:54:00,MastCard,Isfahan,452545.0,42
fail,2025-09-28 08:08:00,MastCard,Tehran,976246.0,54
failed,2025-09-26 07:08:00,Amex,Tabriz,1427657.0,30
fail,2025-09-30 10:48:00,MasterCard,Isfahan,1305967.0,20
success,2025-09-09 00:00:00,Discover,Tehran,-5000.0,97
fail,2025-09-07 01:51:00,nan,Tehran,300000.0,42
success,2025-09-26 10:48:00,Discover,karaj,333333.0,90
fail,2025-09-21 02:54:00,Vsa,Tehran,1463119.0,88
fail,2025-09-24 09:45:00,Visa,Karaj,0.0,5
success,2025-09-15 13:13:00,Visa,karaj,976246.0,50
success,2025-09-02 21:23:00,Discover,Tehran,443463.0,41
success,2025-09-23 16:16:00,MastCard,Tehran,-5000.0,95
success,2025-09-20 20:33:00,Discover,Shiraz,1578078.0,39
success,2025-09-25 19:51:00,Visa,Tabriz,177050.0,57
success,2025-09-12 19:40:00,Visa,Mashhad,443463.0,92
success,2025-09-01 14:11:00,Discover,karaj,-999999.0,57
success,2025-09-23 04:04:00,Visa,Tehran,120000.0,37
success,2025-09-22 14:11:00,Visa,Shiraz,1578078.0,7
success,2025-09-08 06:06:00,Vsa,tehr@n,1050805.0,5
fail,2025-09-05 14:55:00,MasterCard,Tehran,976246.0,79
fail,2025-09-15 14:55:00,MasterCard,Tehran,0.0,51
fail,2025-09-01 20:33:00,VISA,Qom,200000.0,8
Success,2025-09-01 12:34:00,MasterCard,Tehran ,9999999999.0,56
success,2025-09-25 02:37:00,nan,Tabriz,100.5,73
success,2025-09-10 07:08:00,Discover,Tabriz,9999999999.0,11
fail,2025-09-22 02:30:00,MasterCard,Tehran,1578078.0,22
fail,2025-09-10 20:33:00,MasterCard,Isfahan,1305967.0,99
failed,2025-09-21 08:08:00,Amex,Tehran,250000.0,100
failed,2025-09-15 10:05:00,Amex,Isfahan,99999.0,77
fail,2025-09-17 08:59:00,Discover,Qom,1158713.0,11
failed,2025-09-22 12:12:00,Vsa,Tehran ,1502601.0,60
success,2025-09-06 03:00:00,MasterCard,karaj,1578078.0,97
fail,2025-09-03 22:27:00,Visa,karaj,63489.0,15
success,2025-09-13 14:11:00,Amex,Tabriz,123456.0,38
success,2025-09-16 07:32:00,Vsa,Tehran,774681.0,1
success,2025-09-08 02:30:00,Discover,Qom,583952.0,46
fail,2025-09-30 18:12:00,Visa,Mashhad,0.0,89
fail,2025-09-15 13:13:00,Vsa,Mashhad,0.0,43
fail,2025-09-17 07:32:00,VISA,Tehran,1883871.0,22
fail,2025-09-17 19:51:00,Visa,Mashhad,914465.0,3
success,2025-09-22 07:32:00,nan,Tehran,100.5,14
fail,2025-09-26 21:10:00,Discover,Isfahan,200000.0,2
success,2025-09-13 03:27:00,Master Card,Tehran,850000.0,61
fail,2025-09-17 11:11:00,Amex,THR,9999999999.0,32
success,2025-09-06 18:12:00,Master-Card,Tehran,850000.0,38
success,2025-09-17 20:33:00,Vsa,tehr@n,976246.0,98
success,2025-09-16 02:37:00,Visa,THR,1427657.0,46
fail,2025-09-14 23:17:00,Visa,Ahvaz,-999999.0,42
fail,2025-09-13 10:05:00,MasterCard,ThRan,177050.0,6
fail,2025-09-06 13:13:00,Visa,Tehran,976246.0,41
fail,2025-09-03 23:59:00,MasterCard,Shiraz,123456.0,25
fail,2025-09-14 07:08:00,Master Card,THR,200000.0,99
fail,2025-09-14 05:56:00,Discover,Tehran,343679.0,11
success,2025-09-15 05:23:00,MasterCard,Qom,650000.0,41
succeed,2025-09-08 09:00:00,Discover,Isfahan,585954.0,71
fail,2025-09-29 11:11:00,Amex,Isfahan,9999999999.0,57
failed,2025-09-15 19:40:00,Visa,TEHRAN,99999.0,46
fail,2025-09-22 14:00:00,Discover,Qom,650000.0,87
success,2025-09-29 21:23:00,Master-Card,Tehran,450000.0,48
success,2025-09-27 12:12:00,Vsa,tehr@n,200000.0,63
failed,2025-09-13 02:30:00,Vsa,Tehran,450000.0,39
fail,2025-09-17 14:55:00,Vsa,TEHRAN,-5000.0,10
fail,2025-09-21 10:48:00,MasterCard,Tehran ,1782689.0,85
fail,2025-09-24 16:40:00,MastCard,THR,976246.0,70
success,2025-09-03 21:10:00,Discover,Karaj,555555.0,65
Success,2025-09-28 20:20:00,Visa,Karaj,545116.0,99
success,2025-09-06 21:21:00,Discover,Karaj,333333.0,59
success,2025-09-05 20:20:00,Visa,Mashhad,443463.0,78
success,2025-09-22 03:00:00,Discover,Tabriz,545116.0,36
failed,2025-09-26 01:51:00,Discover,Tabriz,0.0,27
success,2025-09-17 14:11:00,Amex,Karaj,177050.0,73
fail,2025-09-23 05:23:00,Discover,Shiraz,200000.0,55
failed,2025-09-25 12:34:00,MastCard,Qom,-999999.0,70
fail,2025-09-02 14:00:00,MasterCard,Shiraz,1578078.0,96
fail,2025-09-26 17:17:00,nan,Ahvaz,650000.0,81
fail,2025-09-15 20:20:00,Visa,Ahvaz,545116.0,53
success,2025-09-05 19:19:00,MastCard,Tehran,-1.0,60
success,2025-09-26 05:23:00,MastCard,Isfahan,914282.0,61
fail,2025-09-20 02:30:00,Master Card,Tabriz,250000.0,36
success,2025-09-06 02:20:00,Discover,Qom,177050.0,85
success,2025-09-06 13:13:00,Discover,Tehran,-5000.0,27
Success,2025-09-27 16:16:00,Visa,Ahvaz,976246.0,41
success,2025-09-18 05:56:00,Discover,Tehran,976246.0,28
success,2025-09-18 10:05:00,MasterCard,Tabriz,1050805.0,16
success,2025-09-04 01:01:00,Vsa,Ahvaz,914282.0,35
fail,2025-09-17 10:48:00,Discover,Tehran,471227.0,36
fail,2025-09-25 19:40:00,Visa,Shiraz,1883871.0,56
success,2025-09-14 10:05:00,Discover,TEHRAN,850000.0,100
fail,2025-09-14 11:11:00,Visa,Shiraz,120000.0,19
fail,2025-09-13 11:11:00,nan,Karaj,343679.0,57
success,2025-09-07 19:51:00,Master-Card,Ahvaz,1427657.0,85
fail,2025-09-12 07:08:00,Discover,Tabriz,250000.0,33
fail,2025-09-23 08:59:00,Discover,Qom,100.5,23
success,2025-09-15 18:12:00,Master-Card,Tabriz,585954.0,63
success,2025-09-19 04:40:00,Visa,Tabriz,0.0,70
failed,2025-09-11 23:59:00,Amex,Tehran,200000.0,97
success,2025-09-15 00:00:00,nan,Qom,0.0,22
success,2025-09-12 09:00:00,MasterCard,Ahvaz,99999.0,67
fail,2025-09-03 20:20:00,Visa,THR,63489.0,100
fail,2025-09-17 05:23:00,Visa,Isfahan,123456.0,80
fail,2025-09-03 08:59:00,nan,Isfahan,343679.0,59
failed,2025-09-19 19:51:00,Visa,Karaj,1578078.0,25
success,2025-09-20 10:48:00,MasterCard,Ahvaz,50200.0,17
failed,2025-09-04 01:51:00,Vsa,Tabriz,443463.0,39
success,2025-09-03 04:15:00,Vsa,Tabriz,50200.0,77
fail,2025-09-26 08:59:00,MasterCard,Mashhad,120000.0,93
success,2025-09-16 14:55:00,Discover,Isfahan,850000.0,75
success,2025-09-12 17:17:00,Amex,Karaj,50200.0,74
success,2025-09-08 17:17:00,Discover,Mashhad,100.5,39
success,2025-09-24 01:51:00,Discover,Tehran,-999999.0,24
succeed,2025-09-29 16:40:00,Vsa,Tehran,471227.0,38
failed,2025-09-29 21:23:00,Visa,TEHRAN,555555.0,89
failed,2025-09-17 12:34:00,Visa,Tabriz,-999999.0,98
fail,2025-09-07 12:12:00,Discover,Tehran,50200.0,81
fail,2025-09-11 18:00:00,MasterCard,Karaj,850000.0,57
fail,2025-09-18 23:17:00,MastCard,Karaj,850000.0,44
fail,2025-09-01 18:00:00,Vsa,Qom,9999999999.0,36
success,2025-09-03 02:24:00,Amex,Mashhad,0.0,100
success,2025-09-04 12:12:00,Amex,Tehran ,205000.0,70
success,2025-09-13 04:15:00,Amex,Tehran,419089.0,80
failed,2025-09-06 14:00:00,Discover,Mashhad,177050.0,45
Success,2025-09-26 10:48:00,Discover,Qom,-5000.0,93
fail,2025-09-14 18:45:00,Amex,Tehran,50200.0,97
failed,2025-09-05 02:30:00,Visa,Isfahan,5000.0,26
success,2025-09-16 10:48:00,Discover,Ahvaz,419089.0,11
success,2025-09-15 02:54:00,MasterCard,Mashhad,1158713.0,52
success,2025-09-15 03:00:00,MasterCard,THR,-5000.0,25
fail,2025-09-30 18:00:00,MasterCard,Shiraz,177050.0,31
failed,2025-09-04 19:51:00,MastCard,Ahvaz,200000.0,85
success,2025-09-08 14:30:00,MasterCard,Ahvaz,1387769.0,45
failed,2025-09-27 04:15:00,Master-Card,Karaj,1305967.0,67
succeed,2025-09-16 02:54:00,Discover,Ahvaz,1578078.0,76
success,2025-09-28 21:10:00,MasterCard,Karaj,12345.0,40
fail,2025-09-16 16:40:00,Visa,Qom,443463.0,46
fail,2025-09-30 19:51:00,Discover,Qom,1782689.0,54
fail,2025-09-04 21:10:00,Master-Card,Tehran,-999999.0,41
fail,2025-09-13 21:23:00,Discover,karaj,850000.0,90
failed,2025-09-26 21:21:00,Discover,Tabriz,585954.0,81
fail,2025-09-28 09:09:00,MasterCard,Qom,583952.0,38
FAIL,2025-09-13 05:56:00,Visa,Tabriz,300000.0,36
success,2025-09-02 07:32:00,MasterCard,Karaj,99999.0,83
fail,2025-09-03 04:40:00,Discover,Tehran ,774681.0,44
success,2025-09-22 18:45:00,Discover,Ahvaz,650000.0,57
success,2025-09-08 08:08:00,Vsa,Shiraz,-5000.0,66
success,2025-09-24 11:11:00,Amex,Qom,0.0,81
success,2025-09-15 02:37:00,MasterCard,Mashhad,1427657.0,30
fail,2025-09-11 13:10:00,Amex,Tabriz,343679.0,10
success,2025-09-09 10:05:00,MastCard,Isfahan,1883871.0,100
success,2025-09-07 00:00:00,MastCard,Isfahan,-5000.0,61
failed,2025-09-13 11:11:00,Visa,tehr@n,100000.0,63
failed,2025-09-02 04:15:00,Discover,Isfahan,419089.0,36
fail,2025-09-08 19:51:00,Discover,Qom,650000.0,54
fail,2025-09-07 09:45:00,Visa,TEHRAN,419089.0,98
success,2025-09-24 03:27:00,Visa,Mashhad,333333.0,65
FAIL,2025-09-12 19:29:00,Visa,Tabriz,100.5,82
success,2025-09-19 14:55:00,Vsa,Isfahan,-999999.0,4
fail,2025-09-07 18:45:00,Amex,Isfahan,-5000.0,55
fail,2025-09-10 02:30:00,Discover,Karaj,-5000.0,54
fail,2025-09-29 17:07:00,Amex,Tabriz,-1.0,92
fail,2025-09-25 04:40:00,MastCard,Karaj,-5000.0,90
success,2025-09-16 08:08:00,Discover,TEHRAN,9999999999.0,64
success,2025-09-03 15:45:00,MasterCard,Isfahan,650000.0,93
fail,2025-09-30 01:01:00,Visa,Tehran,1782689.0,22
fail,2025-09-10 21:23:00,Amex,Shiraz,555555.0,25
fail,2025-09-06 19:19:00,Discover,Isfahan,1768588.0,81
failed,2025-09-18 10:48:00,MasterCard,Mashhad,0.0,59
success,2025-09-18 16:40:00,MasterCard,Shiraz,419089.0,57
FAIL,2025-09-05 12:34:00,Amex,Isfahan,412308.0,54
success,2025-09-21 02:20:00,Amex,TEHRAN,1782689.0,44
fail,2025-09-29 05:23:00,MasterCard,Isfahan,650000.0,52
fail,2025-09-07 10:48:00,Visa,Tabriz,0.0,76
success,2025-09-28 10:05:00,Amex,THR,-5000.0,16
success,2025-09-02 11:11:00,Master-Card,Tehran,120000.0,16
success,2025-09-11 02:37:00,Vsa,Tehran,-999999.0,81
success,2025-09-30 05:23:00,visa,tehr@n,1387769.0,55
success,2025-09-13 09:45:00,Visa,Tabriz,1578078.0,61
fail,2025-09-23 14:30:00,Visa,Tehran,774681.0,96
failed,2025-09-05 00:00:00,MasterCard,Mashhad,120000.0,79
success,2025-09-30 12:44:00,Discover,Tehran,9999999999.0,77
fail,2025-09-06 05:56:00,Visa,Shiraz,9999999999.0,40
success,2025-09-24 20:33:00,MasterCard,Mashhad,177050.0,92
success,2025-09-26 05:23:00,Discover,Shiraz,250000.0,21
fail,2025-09-29 19:19:00,Discover,Tabriz,914282.0,66
success,2025-09-14 19:19:00,Master Card,TEHRAN,0.0,8
fail,2025-09-12 12:12:00,Discover,Tabriz,0.0,71
fail,2025-09-04 18:45:00,Visa,Shiraz,-5000.0,10
fail,2025-09-29 09:09:00,Visa,tehr@n,1883871.0,57
fail,2025-09-23 11:11:00,Vsa,Isfahan,300000.0,4
fail,2025-09-06 05:56:00,MastCard,Tehran,471227.0,43
fail,2025-09-10 19:51:00,Visa,Tehran,914465.0,100
failed,2025-09-18 12:34:00,Visa,Tehran ,100000.0,63
fail,2025-09-15 11:11:00,MastCard,Ahvaz,200000.0,43
success,2025-09-08 14:11:00,Discover,TEHRAN,120000.0,67
fail,2025-09-26 04:15:00,visa,Karaj,343679.0,82
success,2025-09-09 14:02:00,MasterCard,Isfahan,200000.0,51
fail,2025-09-05 18:12:00,Visa,Tehran,-5000.0,56
fail,2025-09-10 15:45:00,Master-Card,tehr@n,1158713.0,43
fail,2025-09-20 14:00:00,Discover,Mashhad,343679.0,24
succeed,2025-09-06 02:30:00,Discover,Isfahan,-5000.0,97
success,2025-09-16 16:40:00,Discover,Qom,-1.0,34
fail,2025-09-24 07:08:00,Vsa,Tehran,0.0,59
fail,2025-09-27 12:44:00,Visa,Tabriz,1578078.0,2
fail,2025-09-03 05:23:00,Discover,Shiraz,1463119.0,2
fail,2025-09-10 18:45:00,Visa,Tehran,-999999.0,10
failed,2025-09-11 08:59:00,Vsa,Tehran,914465.0,23
success,2025-09-11 18:00:00,Discover,Mashhad,976246.0,15
success,2025-09-17 02:37:00,Discover,Shiraz,443463.0,76
fail,2025-09-04 00:00:00,Amex,Tehran,1427657.0,17
success,2025-09-04 17:07:00,MastCard,Tehran,0.0,82
fail,2025-09-17 09:45:00,Vsa,tehr@n,1387769.0,14
fail,2025-09-09 19:40:00,Discover,Tehran,1387769.0,81
success,2025-09-19 19:51:00,Vsa,Tehran,419089.0,79
fail,2025-09-05 00:00:00,MasterCard,Tabriz,-999999.0,76
success,2025-09-22 02:30:00,Visa,Tabriz,471227.0,16
failed,2025-09-24 20:20:00,Vsa,Qom,-5000.0,32
fail,2025-09-06 03:00:00,Amex,TEHRAN,-999999.0,23
failed,2025-09-03 14:30:00,Amex,Mashhad,99999.0,34
fail,2025-09-22 05:23:00,nan,Ahvaz,1050805.0,99
fail,2025-09-01 00:00:00,Amex,TEHRAN,545116.0,16
success,2025-09-20 03:27:00,Visa,Tehran,300000.0,34
success,2025-09-22 12:34:00,Master-Card,Mashhad,0.0,71
fail,2025-09-16 02:20:00,Discover,Shiraz,471227.0,33
failed,2025-09-23 08:08:00,MasterCard,Tabriz,0.0,68
FAIL,2025-09-11 16:16:00,Visa,Karaj,1578078.0,43
fail,2025-09-13 10:05:00,Discover,Karaj,850000.0,64
failed,2025-09-27 18:45:00,MastCard,Isfahan,333333.0,71
success,2025-09-10 02:30:00,MasterCard,Tehran,343679.0,18
Success,2025-09-03 09:09:00,Amex,Tehran,123456.0,68
fail,2025-09-09 16:16:00,Vsa,Isfahan,419089.0,61
failed,2025-09-28 21:23:00,Discover,Tehran,-999999.0,75
fail,2025-09-12 16:40:00,Amex,Ahvaz,650000.0,20
failed,2025-09-23 09:45:00,Vsa,Isfahan,545116.0,11
success,2025-09-14 20:20:00,MastCard,Shiraz,1782689.0,79
fail,2025-09-01 18:00:00,MasterCard,Isfahan,100000.0,46
fail,2025-09-18 02:54:00,Discover,Ahvaz,1578078.0,64
failed,2025-09-17 13:13:00,MasterCard,THR,333333.0,81
success,2025-09-27 22:27:00,MasterCard,karaj,1158713.0,99
fail,2025-09-09 19:19:00,Discover,Mashhad,120000.0,76
success,2025-09-09 16:16:00,MastCard,Tehran,914282.0,28
failed,2025-09-23 09:09:00,Visa,Isfahan,177050.0,48
fail,2025-09-10 12:12:00,VISA,Isfahan,177050.0,35
fail,2025-09-19 05:56:00,Vsa,Tehran ,471227.0,8
Success,2025-09-29 00:00:00,Discover,Qom,0.0,92
fail,2025-09-15 08:59:00,Visa,Shiraz,100000.0,22
fail,2025-09-05 14:02:00,MastCard,Ahvaz,177050.0,24
fail,2025-09-15 06:06:00,MastCard,Qom,177050.0,66
failed,2025-09-20 00:00:00,VISA,Qom,0.0,96
fail,2025-09-23 16:40:00,Discover,Tabriz,0.0,87
success,2025-09-30 00:00:00,Visa,Tehran,545116.0,64
failed,2025-09-25 17:17:00,nan,Karaj,1502601.0,65
fail,2025-09-28 07:08:00,Discover,THR,1782689.0,14
failed,2025-09-02 23:59:00,MastCard,Isfahan,976246.0,25
success,2025-09-13 08:59:00,Visa,Qom,1387769.0,3
success,2025-09-24 01:51:00,MastCard,Tabriz,1578078.0,5
fail,2025-09-16 02:37:00,Visa,Mashhad,0.0,65
success,2025-09-15 16:40:00,MastCard,Tabriz,63489.0,54
fail,2025-09-25 01:01:00,MasterCard,Ahvaz,300000.0,19
fail,2025-09-10 16:16:00,Master Card,Mashhad,1387769.0,98
Success,2025-09-14 05:56:00,Visa,Qom,-999999.0,54
fail,2025-09-10 02:30:00,Discover,Tehran,650000.0,95
failed,2025-09-25 13:13:00,Visa,Shiraz,-999999.0,76
fail,2025-09-14 20:33:00,Master-Card,Tabriz,0.0,10
fail,2025-09-26 10:48:00,Amex,Isfahan,333333.0,99
failed,2025-09-30 12:12:00,MasterCard,Isfahan,99999.0,16
fail,2025-09-23 14:30:00,Visa,Mashhad,1578078.0,46
failed,2025-09-09 01:01:00,MasterCard,Tabriz,9999999999.0,29
success,2025-09-25 18:12:00,MasterCard,THR,583952.0,15
fail,2025-09-14 12:44:00,Discover,Isfahan,976246.0,48
success,2025-09-03 03:27:00,Vsa,Shiraz,12345.0,11
fail,2025-09-20 14:02:00,Visa,Shiraz,0.0,34
fail,2025-09-16 10:48:00,Amex,Shiraz,1427657.0,36
success,2025-09-02 14:11:00,Vsa,Qom,1387769.0,30
fail,2025-09-10 15:45:00,Master-Card,karaj,774681.0,100
fail,2025-09-03 12:34:00,MastCard,karaj,99999.0,73
failed,2025-09-11 17:17:00,Discover,Isfahan,1158713.0,82
failed,2025-09-11 04:15:00,Amex,Shiraz,12345.0,19
success,2025-09-21 08:59:00,Visa,Tehran,0.0,68
success,2025-09-21 21:23:00,Visa,Tehran,914465.0,70
success,2025-09-22 21:10:00,Amex,Mashhad,12345.0,33
success,2025-09-13 23:17:00,Master-Card,TEHRAN,1463119.0,97
success,2025-09-07 17:17:00,Visa,Shiraz,1050805.0,80
succeed,2025-09-23 21:23:00,Visa,Shiraz,9999999999.0,75
fail,2025-09-17 11:11:00,Amex,Tehran,774681.0,22
success,2025-09-30 02:20:00,Visa,Mashhad,5000.0,36
failed,2025-09-02 21:21:00,Amex,Isfahan,583952.0,23
success,2025-09-12 21:10:00,Visa,Ahvaz,177050.0,63
failed,2025-09-25 14:55:00,Visa,Tehran,200000.0,26
fail,2025-09-10 02:54:00,Amex,Qom,0.0,60
fail,2025-09-18 21:23:00,Master-Card,TEHRAN,99999.0,96
failed,2025-09-22 21:23:00,MastCard,TEHRAN,443463.0,94
fail,2025-09-27 21:21:00,Vsa,THR,850000.0,5
success,2025-09-11 01:51:00,Discover,Isfahan,120000.0,54
fail,2025-09-16 19:51:00,Master-Card,tehr@n,-999999.0,38
success,2025-09-17 04:15:00,Discover,Ahvaz,0.0,62
success,2025-09-19 14:00:00,Master-Card,THR,12345.0,25
fail,2025-09-18 07:08:00,MasterCard,tehr@n,583952.0,99
success,2025-09-03 02:30:00,Discover,tehr@n,583952.0,12
success,2025-09-21 09:00:00,Discover,Tabriz,63489.0,22
fail,2025-09-27 04:40:00,Amex,Tehran,50200.0,9
success,2025-09-26 09:45:00,Visa,Karaj,205000.0,84
success,2025-09-16 12:34:00,nan,Qom,412308.0,29
fail,2025-09-06 04:15:00,Discover,Tabriz,914465.0,44
success,2025-09-25 16:16:00,Discover,Karaj,976246.0,94
fail,2025-09-12 21:23:00,Discover,Tehran,443463.0,27
fail,2025-09-11 18:45:00,Visa,Tehran,471227.0,55
success,2025-09-15 16:40:00,MastCard,Isfahan,-5000.0,81
success,2025-09-15 04:40:00,Amex,Tehran,976246.0,5
Success,2025-09-16 18:45:00,Vsa,Karaj,1387769.0,52
fail,2025-09-10 07:32:00,Visa,tehr@n,343679.0,13
fail,2025-09-12 13:10:00,nan,Shiraz,250000.0,42
fail,2025-09-28 09:00:00,Discover,Shiraz,-999999.0,15
success,2025-09-13 16:16:00,nan,Tehran,450000.0,79
success,2025-09-04 02:30:00,Visa,Mashhad,-5000.0,18
success,2025-09-07 07:07:00,MastCard,karaj,1768588.0,50
fail,2025-09-22 14:11:00,Amex,Shiraz,177050.0,2
failed,2025-09-02 12:44:00,Discover,Tabriz,914282.0,88
success,2025-09-26 12:34:00,Visa,karaj,0.0,13
Success,2025-09-27 02:20:00,Amex,Tehran ,1463119.0,68
fail,2025-09-27 11:11:00,Visa,Tabriz,-999999.0,47
success,2025-09-27 09:09:00,MasterCard,Tabriz,0.0,90
success,2025-09-15 20:33:00,Amex,Isfahan,1578078.0,75
success,2025-09-08 21:23:00,MastCard,Tehran,900000.0,50
fail,2025-09-07 05:23:00,visa,THR,452545.0,12
FAIL,2025-09-15 14:11:00,Discover,tehr@n,99999.0,13
fail,2025-09-23 04:04:00,Discover,Shiraz,100.5,9
fail,2025-09-14 02:37:00,Discover,Ahvaz,1.0,59
success,2025-09-08 13:13:00,MastCard,Shiraz,1463119.0,45
success,2025-09-28 06:30:00,nan,Isfahan,1782689.0,70
success,2025-09-12 21:23:00,VISA,Shiraz,0.0,43
fail,2025-09-13 02:37:00,Master Card,karaj,-5000.0,74
success,2025-09-30 07:07:00,Master-Card,karaj,0.0,23
success,2025-09-11 14:11:00,visa,Tehran,900000.0,79
fail,2025-09-17 20:33:00,Discover,Mashhad,0.0,45
Success,2025-09-29 02:30:00,Master Card,Isfahan,1305967.0,23
failed,2025-09-17 19:51:00,MastCard,Ahvaz,976246.0,34
success,2025-09-24 02:37:00,Visa,Mashhad,1.0,16
fail,2025-09-04 09:00:00,Visa,Isfahan,177050.0,63
failed,2025-09-21 02:20:00,Visa,Karaj,774681.0,51
fail,2025-09-08 13:13:00,Vsa,Mashhad,177050.0,32
fail,2025-09-05 12:12:00,Amex,Tabriz,177050.0,38
fail,2025-09-26 21:23:00,Visa,TEHRAN,976246.0,56
fail,2025-09-16 19:51:00,MastCard,Tehran,333333.0,69
failed,2025-09-04 14:55:00,Visa,Tehran,1578078.0,17
success,2025-09-28 23:59:00,Vsa,Tehran,9999999999.0,87
Success,2025-09-22 18:12:00,Vsa,Tehran,545116.0,39
fail,2025-09-29 14:02:00,VISA,Qom,205000.0,41
success,2025-09-15 08:59:00,Visa,Shiraz,850000.0,48
FAIL,2025-09-12 01:51:00,Master-Card,Mashhad,200000.0,82
failed,2025-09-05 23:59:00,Discover,Tabriz,471227.0,28
success,2025-09-30 23:59:00,MasterCard,Tehran,343679.0,77
fail,2025-09-23 10:48:00,MasterCard,Mashhad,5000.0,50
success,2025-09-16 10:48:00,Amex,Qom,9999999999.0,1
fail,2025-09-14 18:45:00,visa,Tabriz,343679.0,50
success,2025-09-10 05:56:00,Amex,Tabriz,177050.0,19
success,2025-09-07 21:10:00,nan,Tehran,1768588.0,99
success,2025-09-13 21:23:00,Discover,Tehran,120000.0,59
